Short Period,Long Period,Exit After,Stop Loss,Take Profit,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
20,70,15,0.01,0.03,10000,9718.964250439996,-2.342960465461015,-0.6537815048343018,-0.18766642398833633,2.8103574956000377,-0.028506038796176775,-0.00569399906961043,-0.028103574956000375,54.31846356,14,0.2857142857142857,0.4520573723090628
20,70,15,0.01,0.05,10000,9829.190727524001,-1.8698417831181176,-0.37709732716460465,-0.1901803701583487,1.7080927247599902,-0.01722848902726302,-0.0034452273999913516,-0.0170809272475999,54.492528476000004,14,0.35714285714285715,0.7836005525832469
20,70,15,0.01,0.07,10000,9604.257695441996,-2.1477144972704285,-0.728510167531318,-0.1877609517787068,3.957423045580035,-0.040378582899844785,-0.008055931212077507,-0.03957423045580035,54.459019557999994,14,0.21428571428571427,0.6763482382336299
20,70,15,0.02,0.03,10000,9724.362306515999,-2.1471491631272515,-0.6552934934750801,-0.1842692315349226,2.7563769348400093,-0.027950778234268163,-0.0055833975887970445,-0.027563769348400092,54.287369484,14,0.35714285714285715,0.4391181221101692
20,70,15,0.02,0.05,10000,9757.840502700003,-2.188734022776728,-0.5702634461348279,-0.18439491452109183,2.4215949729999737,-0.02451397701990486,-0.004898552755607445,-0.024215949729999738,54.442765300000005,14,0.35714285714285715,0.6445547301699254
20,70,15,0.02,0.07,10000,9492.078185416001,-2.075820816083312,-1.0718519369091595,-0.18611978455948022,5.079218145839986,-0.05212751747425824,-0.010387748991187282,-0.050792181458399865,54.23144258399999,14,0.14285714285714285,0.8603671270646619
20,70,15,0.03,0.03,10000,9750.682374891998,-2.525752224656082,-0.6255023649307895,-0.1789957805496535,2.5516361211000187,-0.025247823264867436,-0.0050448244906887985,-0.024931762510800218,54.343113108,14,0.42857142857142855,0.3997665323243796
20,70,15,0.03,0.05,10000,9804.510942076002,-2.2055229987777443,-0.4874852752351585,-0.17779088118842842,2.0133504492599785,-0.01974251301132741,-0.0039469701871364,-0.019548905792399818,54.515137924,14,0.42857142857142855,0.5870841928986226
20,70,15,0.03,0.07,10000,9578.429409300003,-2.762434701121794,-0.9185761882865899,-0.16668521352626736,4.6790613070399925,-0.04307145920116381,-0.008590872794613017,-0.04215705906999974,54.493780699999995,14,0.21428571428571427,0.936115436365397
20,70,20,0.01,0.03,10000,9718.964250439996,-2.342960465461015,-0.6537815048343018,-0.18766642398833633,2.8103574956000377,-0.028506038796176775,-0.00569399906961043,-0.028103574956000375,54.31846356,14,0.2857142857142857,0.4520573723090628
20,70,20,0.01,0.05,10000,9829.190727524001,-1.8698417831181176,-0.37709732716460465,-0.1901803701583487,1.7080927247599902,-0.01722848902726302,-0.0034452273999913516,-0.0170809272475999,54.492528476000004,14,0.35714285714285715,0.7836005525832469
20,70,20,0.01,0.07,10000,9604.257695441996,-2.1477144972704285,-0.728510167531318,-0.1877609517787068,3.957423045580035,-0.040378582899844785,-0.008055931212077507,-0.03957423045580035,54.459019557999994,14,0.21428571428571427,0.6763482382336299
20,70,20,0.02,0.03,10000,9724.362306515999,-2.1471491631272515,-0.6552934934750801,-0.1842692315349226,2.7563769348400093,-0.027950778234268163,-0.0055833975887970445,-0.027563769348400092,54.287369484,14,0.35714285714285715,0.4391181221101692
20,70,20,0.02,0.05,10000,9757.840502700003,-2.188734022776728,-0.5702634461348279,-0.18439491452109183,2.4215949729999737,-0.02451397701990486,-0.004898552755607445,-0.024215949729999738,54.442765300000005,14,0.35714285714285715,0.6445547301699254
20,70,20,0.02,0.07,10000,9492.078185416001,-2.075820816083312,-1.0718519369091595,-0.18611978455948022,5.079218145839986,-0.05212751747425824,-0.010387748991187282,-0.050792181458399865,54.23144258399999,14,0.14285714285714285,0.8603671270646619
20,70,20,0.03,0.03,10000,9750.682374891998,-2.525752224656082,-0.6255023649307895,-0.1789957805496535,2.5516361211000187,-0.025247823264867436,-0.0050448244906887985,-0.024931762510800218,54.343113108,14,0.42857142857142855,0.3997665323243796
20,70,20,0.03,0.05,10000,9809.812524076004,-2.1570416340987526,-0.4699012007576545,-0.17660225923917386,1.9716167250000034,-0.01920193029500198,-0.0038391033284175483,-0.019018747592399632,54.504555924,14,0.42857142857142855,0.5961325762408396
20,70,20,0.03,0.07,10000,9583.730991300006,-2.7461087310946253,-0.8992625445516654,-0.16643482789795686,4.626045487039955,-0.04251812053533048,-0.008480975272410533,-0.04162690086999937,54.483198699999996,14,0.21428571428571427,0.9449651633681182
20,80,5,0.01,0.03,10000,9924.268038769998,-3.627065609310161,-0.22610826349838903,-0.11318678485581322,1.2200152935646935,-0.007602018382718154,-0.0015216619491676072,-0.007573196123000161,55.33892423,14,0.42857142857142855,0.8460348969505496
20,80,5,0.01,0.05,10000,9968.619118355999,-4.767828392897499,-0.09975055094511576,-0.03853420301095455,1.5206320876483157,-0.003143022288244885,-0.0006294056699045709,-0.003138088164400142,55.37313764400001,14,0.35714285714285715,1.5426706529858036
