up_days,down_days,trail_percent,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
11,20,0.1,10000,9948.713388922002,-1.379740746689411,,-0.4916227008184278,2.5987480367634403,-0.005141857830528605,-0.0010294762224391637,-0.00512866110779978,6.180240054,3,0.3333333333333333,0.4232377968554515
11,21,0.01,10000,10124.997279992001,-3.3055202657452165,0.0025586870208707487,inf,0.0,0.012422251355755708,0.002491498749843262,0.01249972799920015,10.536359984,4,0.75,0
11,21,0.02,10000,10165.805514962001,-1.9962182898178682,0.0038982662725649633,inf,0.0,0.016444594917310488,0.0032995794569074025,0.016580551496200132,10.618140014,4,0.75,0
11,21,0.03,10000,10165.805514962001,-1.9962182898178682,0.0038982662725649633,inf,0.0,0.016444594917310488,0.0032995794569074025,0.016580551496200132,10.618140014,4,0.75,0
11,21,0.04,10000,10094.06597006,-4.7270113712937105,0.002303525676998551,5.183687197657898,0.11198369972360835,0.009362630474294902,0.001877262939822945,0.009406597006000083,7.487599916000001,3,0.6666666666666666,0
11,21,0.05,10000,10139.125726946002,-2.4565778655249044,0.004526994728817907,8.997416270075716,0.12679225206643824,0.01381668122952653,0.002771563166548873,0.013912572694600204,7.57790003,3,0.6666666666666666,0
11,21,0.06,10000,10187.019765908002,-2.11379045153673,0.00688673814420658,6.1565611929098445,0.281887559948025,0.018529244919059544,0.0037186376755885707,0.018701976590800223,7.673880068000001,3,0.6666666666666666,0
11,21,0.07,10000,10187.019765908002,-2.11379045153673,0.00688673814420658,6.1565611929098445,0.281887559948025,0.018529244919059544,0.0037186376755885707,0.018701976590800223,7.673880068000001,3,0.6666666666666666,0
11,21,0.08,10000,10187.019765908002,-2.11379045153673,0.00688673814420658,6.1565611929098445,0.281887559948025,0.018529244919059544,0.0037186376755885707,0.018701976590800223,7.673880068000001,3,0.6666666666666666,0
11,21,0.09,10000,9937.665522934003,-1.437733948324993,,-0.6408328278192182,2.211689536674056,-0.006252956756437128,-0.0012517954224762096,-0.006233447706599691,6.158100042,3,0.3333333333333333,0.3589522867710606
11,21,0.1,10000,9948.713388922002,-1.379740746689411,,-0.4916227008184278,2.5987480367634403,-0.005141857830528605,-0.0010294762224391637,-0.00512866110779978,6.180240054,3,0.3333333333333333,0.4232377968554515
12,3,0.01,10000,10042.558189436004,-1.1943629733137804,0.010761828292182684,0.0023595734121646815,4.1136639672273185,0.004246788558217482,0.0008510699965869214,0.0042558189436003886,302.5410965640001,85,0.4823529411764706,1.1052720175267465
12,3,0.02,10000,9970.317440073999,-0.596750185918187,-0.010262434447015044,-0.002326156541834079,5.544116458987247,-0.002972670001187825,-0.00059530194277053,-0.0029682559926000975,293.5519429260001,84,0.5,0.9816412218227266
12,3,0.03,10000,10035.791741161995,-0.47325055872447575,0.005367486755990903,0.001249149001998241,5.336498356880339,0.0035727841152673177,0.0007159490126721354,0.003579174116199465,278.81958983800007,79,0.4936708860759494,1.0461633530422159
12,3,0.04,10000,9588.534673121983,-0.904696152152422,-0.10136349713643658,-0.017244545223274888,8.369126751607721,-0.0420170131538058,-0.008381440793068068,-0.04114653268780166,265.11632387800006,77,0.4805194805194805,0.8938337176235872
12,3,0.05,10000,9639.886098561989,-0.6247544334549728,-0.09178101020005482,-0.013212675294748627,9.811283186923482,-0.03667579994326346,-0.007319899686904229,-0.03601139014380114,259.62318043799996,76,0.4868421052631579,0.9077358325985806
12,3,0.06,10000,9656.62597020999,-0.5008201912695928,-0.08598977086832826,-0.010254327988454798,12.692134245416543,-0.03494078422771341,-0.006974828973859303,-0.034337402979000946,243.2397207900001,73,0.5205479452054794,0.8031758986809103
12,3,0.07,10000,9274.631178068,-0.6910064924668156,-0.1862183439846105,-0.021645461817154422,13.494470279810601,-0.0753022504590727,-0.014971194005972313,-0.07253688219319993,224.799883932,68,0.4852941176470588,0.8157446688060429
12,3,0.08,10000,9137.31788568,-0.8034549831799213,-0.2254887643842819,-0.028260431903958206,12.708035659647798,-0.09021819854849975,-0.01791000079412395,-0.08626821143199995,220.07296431999998,66,0.48484848484848486,0.7877771370946692
12,3,0.09,10000,8814.293431311991,-0.9153607409817719,-0.34714374065578857,-0.035830667914002495,15.521137872177047,-0.12621043562488407,-0.02496529878622809,-0.11857065686880087,188.60475468799999,59,0.4576271186440678,0.7651452668314151
12,3,0.1,10000,8618.163290545994,-1.2861290420426545,-0.47251444443098856,-0.047969224299031055,14.590568999090058,-0.14871310636491206,-0.02935056106333907,-0.13818367094540063,176.39699045400005,55,0.43636363636363634,0.7715723294103998
