trail_percent,long_spike,short_spike,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
0.01,1.06,0.97,10000,7888.196664580017,-1.6201106008666064,-0.471492441241588,-0.016063666193888892,21.838638872463804,-0.2372175438822986,-0.046407583938632396,-0.21118033354199833,597.4617754800004,172,0.3313953488372093,0.8843832784625462
0.01,1.07,0.9,10000,9928.635304312,-1.9824467410319888,-0.09228099207834271,-0.023000347378551816,2.6282554910293534,-0.0071620559714802405,-0.0014336598040807678,-0.007136469568800021,122.923877688,31,0.41935483870967744,1.2102678268820015
0.01,1.07,0.91,10000,10055.38523943,-1.5267086201205595,0.05696918377825664,0.015466642350107715,2.4272353530572204,0.005523242716925339,0.00110701703290641,0.005538523942999927,139.70687557,35,0.45714285714285713,1.302754783305696
0.01,1.07,0.92,10000,10079.402674930001,-1.5653881443353634,0.07999948749815279,0.021426277748938453,2.413810973476386,0.007908909453842086,0.0015855523083105122,0.007940267493000102,147.67069207,37,0.4594594594594595,1.3369161583048006
0.01,1.07,0.93,10000,10143.271033122004,-1.414068521467869,0.12909295417895036,0.02759581258853442,2.8703640736353253,0.014225440241861927,0.0028536752422879197,0.014327103312200416,175.97305187799995,44,0.4772727272727273,1.3185138367852873
0.01,1.07,0.94,10000,9873.353857160006,-1.6438886410856421,-0.08541289179751284,-0.015132775211218077,3.9633347354271384,-0.012745494111630883,-0.0025498949245698894,-0.012664614283999436,222.37014484000002,56,0.4642857142857143,1.0243467884586719
0.01,1.07,0.95,10000,9318.399012589996,-2.0734191713399186,-0.3279143885737814,-0.029508908071709156,8.160217152496989,-0.07059425881740143,-0.014041779769526763,-0.06816009874100036,282.75032748,75,0.37333333333333335,0.9634020536618276
0.01,1.07,0.96,10000,8833.240302814,-1.2447013265124947,-0.4162423115999658,-0.024996201213474775,12.307562612203466,-0.12406318048234392,-0.024545813213046563,-0.11667596971860003,379.0401062460001,103,0.34951456310679613,0.9182253401979273
0.01,1.07,0.97,10000,7982.048280311999,-1.8167265143843807,-0.4744136641399379,-0.01720240529307347,20.78838525419385,-0.22539003773733754,-0.04414559513585944,-0.20179517196880006,563.2260697480002,161,0.32298136645962733,0.9397009530157098
0.01,1.08,0.9,10000,10087.378034522,-1.8787734584882942,0.24068800270557184,0.11218915187884979,1.128282944559152,0.008699849775222767,0.0017442556502594545,0.008737803452200023,68.086142478,17,0.5294117647058824,1.1754561124437215
0.01,1.08,0.91,10000,10214.524435635998,-1.3953425472962853,0.4531762284648089,0.2225985744090219,1.1337138745279012,0.021225578698504787,0.004260916732933253,0.021452443563599807,84.663678364,21,0.5714285714285714,1.3378406819662003
0.01,1.08,0.92,10000,10237.212346636003,-1.4728141610734529,0.46875449003471403,0.2251123053003663,1.1312179644882434,0.023444257781692363,0.004707350938746898,0.023721234663600262,92.772267364,23,0.5652173913043478,1.4049432811232208
0.01,1.08,0.93,10000,10306.463738337996,-1.0224369785052656,0.49683465121949794,0.213605761879242,1.1758460825415378,0.030186152827464154,0.006065147680283842,0.03064637383379959,121.230348662,30,0.5666666666666667,1.33897549665083
0.01,1.08,0.94,10000,9858.642971788006,-2.237991991265821,-0.11536994459219778,-0.023289780926099925,3.5535120658475408,-0.014236563487434021,-0.002847776795585852,-0.014135702821199447,178.637814212,45,0.4888888888888889,0.8981864122842781
0.01,1.08,0.95,10000,9302.036085731994,-2.4140950861385613,-0.3826937110645773,-0.038508212076587056,7.527363860037008,-0.07235178284769841,-0.014388838709696329,-0.06979639142680062,240.266285338,64,0.375,0.8813220211960842
0.01,1.08,0.96,10000,8918.763388459987,-1.111597407437685,-0.43291866439728627,-0.028885230939890306,11.006491881849874,-0.1144277895933697,-0.022661230049005904,-0.10812366115400128,339.8647626100002,92,0.358695652173913,0.8694081037696022
0.01,1.08,0.97,10000,8101.108222364011,-1.5203800036188888,-0.47927445887577486,-0.018179737448442215,19.60686768748811,-0.2105842230985196,-0.04130644640946294,-0.18988917776359884,530.6636896960002,151,0.33774834437086093,0.8930377838074471
0.01,1.09,0.9,10000,10127.589898473996,-2.0215915857312132,0.39478827143052586,0.237196084383864,0.9515831138710761,0.012678279731124432,0.0025429149331707827,0.012758989847399607,56.08933652600001,14,0.5714285714285714,1.239713332152991
0.01,1.09,0.91,10000,10254.001138586,-1.4112637202138876,0.584538923219652,0.40916651795915965,0.8522982524277157,0.025082891405685946,0.005037198001910065,0.02540011385859998,72.468036414,18,0.6111111111111112,1.454090862521518
0.01,1.09,0.92,10000,10276.195217586004,-1.3392727201655688,0.5965689860998866,0.4001106535335292,0.8522982524277157,0.027244983502687524,0.0054725798075008075,0.027619521758600423,80.50545941399999,20,0.6,1.5393301010814688
0.01,1.09,0.93,10000,10347.014796285994,-0.834138285270471,0.6051010449262136,0.26772691384579644,1.1800803543199634,0.03411295963508992,0.006856839870189639,0.034701479628599374,108.67635071400001,27,0.5925925925925926,1.4113278583051236
0.01,1.09,0.94,10000,9895.729805752002,-1.6799259242958742,-0.08907912345674997,-0.016891565282201322,3.9080517673836064,-0.01048176165655431,-0.002097482368006469,-0.0104270194247998,166.71903424799996,42,0.5,0.8878144975890617
0.01,1.09,0.95,10000,9336.267862681994,-2.2150892310661923,-0.3726810837489692,-0.040189063211452054,7.18706173422853,-0.06867850704584555,-0.013663336328502659,-0.06637321373180056,228.32056538799998,61,0.3770491803278688,0.8738348828972924
0.01,1.09,0.96,10000,8953.760142411984,-1.120252008118573,-0.42661032635332286,-0.029790700746178813,10.657286081529424,-0.1105115212923924,-0.021894208037811603,-0.10462398575880161,327.9590646580001,89,0.3595505617977528,0.8642266849468352
0.01,1.09,0.97,10000,8155.505495426005,-1.4918908239714488,-0.4641286659416885,-0.01834882507588453,19.067044363237226,-0.20389187289165764,-0.040020361904666284,-0.1844494504573995,524.8024096340001,149,0.3422818791946309,0.8889619850019971
0.01,1.1,0.9,10000,10124.765109544,-1.7199592039473024,0.6378295168422793,0.3635839599842932,0.8522982524277157,0.012399320672072198,0.0024868938880073838,0.012476510954399965,40.538224455999995,10,0.6,1.3449321032970083
0.01,1.1,0.91,10000,10250.335567656,-1.0551947260888124,0.8367970413916715,0.5192789352556333,0.8522982524277157,0.02472535036238738,0.004965217911747576,0.025033556765600044,56.781708343999995,14,0.6428571428571429,1.6691127631712788
0.01,1.1,0.92,10000,10275.571510656004,-0.9079164152607029,0.8617187249988488,0.49964981114941776,0.8522982524277157,0.027184287316472527,0.005460354806751342,0.027557151065600374,65.047267344,16,0.625,1.7961913811361234
0.01,1.1,0.93,10000,10409.216573439993,-0.35366902224451346,0.900558128339081,0.3573811377512293,1.171133051638773,0.04010652968655921,0.008066418059975454,0.04092165734399932,97.31363256000002,24,0.625,1.5544304112202385
0.01,1.1,0.94,10000,9954.832138906,-1.403939599048865,-0.04378997735395762,-0.011630092827941122,2.7944720216276457,-0.004527017608398542,-0.0009064318971334053,-0.004516786109399982,155.79475809399995,39,0.5128205128205128,0.9001540392266527
0.01,1.1,0.95,10000,9394.69024482199,-2.436541246451889,-0.3548650285153873,-0.04228776613589956,6.6062779535304195,-0.062440430888007194,-0.012430040892791955,-0.06053097551780102,218.83824524800005,58,0.3793103448275862,0.8989939749953707
0.01,1.1,0.96,10000,9011.787273553991,-1.188974525493852,-0.41698484281317855,-0.030924475190469564,10.078277788402042,-0.10405167550135908,-0.020627697216486354,-0.09882127264460086,319.063996516,86,0.36046511627906974,0.8843029960406344
0.01,1.1,0.97,10000,8223.587160520014,-1.5622459385717804,-0.4512787995303829,-0.018647498198538087,18.39142095965781,-0.19557858489437724,-0.03842037505642763,-0.17764128394799863,518.8568375399999,146,0.3424657534246575,0.9083737811169789
0.02,1.03,0.9,10000,10060.836732847996,-0.3731554035787292,0.008582114628089953,0.0013436387176134544,4.794219884144278,0.0060652424581255525,0.0012157154101849394,0.006083673284799624,650.7323131519998,163,0.5276073619631901,0.9123198921652812
0.02,1.03,0.91,10000,10274.302352972001,-0.2613563820804968,0.05131502100742894,0.009313726548554778,4.122841184019598,0.027060767562138592,0.0054354767819133985,0.027430235297200123,666.632639028,165,0.5393939393939394,0.9275724618874515
0.02,1.03,0.92,10000,10340.238710972004,-0.20444214596873528,0.06368032574053069,0.011613038930110947,4.122841184019598,0.033457861987261035,0.00672472090331567,0.03402387109720039,672.7912850279997,166,0.5421686746987951,0.9352469798528278
0.02,1.03,0.93,10000,10594.456817958011,-0.00855571333842838,0.11269569245127398,0.028649278306283214,2.8684407254120075,0.057745829640201495,0.01163468964195262,0.0594456817958011,703.5382870419999,171,0.5497076023391813,0.9699694854084235
0.02,1.03,0.94,10000,10425.193108988002,-0.15340473837971136,0.0749243597685793,0.01876943300166584,2.982797703876653,0.04164019816319196,0.008376165162092646,0.04251931089880018,725.1939710119998,178,0.5449438202247191,0.938267949594661
0.02,1.03,0.95,10000,9775.089880056008,-0.6062097059373494,-0.04175881659292415,-0.006387059671215861,5.059586145930553,-0.022747792274248738,-0.004546425034822994,-0.022491011994399197,733.5695910140001,189,0.5079365079365079,0.9039520899112025
0.02,1.03,0.96,10000,9032.862836768014,-0.7385369771591999,-0.15977610621482102,-0.012220392598710555,10.436044592143444,-0.10171573962357008,-0.020169312374132276,-0.09671371632319861,766.680670302,205,0.47317073170731705,0.8630746018292136
0.02,1.03,0.97,10000,8723.063308274006,-1.25556261663591,-0.19186335426552076,-0.010517268099362386,14.267379227235189,-0.1366146199430246,-0.02699529637368129,-0.1276936691725994,854.6575327860002,234,0.46153846153846156,0.8725787544565182
0.02,1.04,0.9,10000,9832.389137726004,-0.6782191012484216,-0.04954118139773619,-0.008965287581097879,4.550648006908301,-0.016903142818856964,-0.003380277127864911,-0.016761086227399573,441.16726527400004,113,0.504424778761062,0.9111821868138615
0.02,1.04,0.91,10000,9980.261574354003,-0.637174107620143,-0.009021816858109972,-0.0016293778499368316,4.550648006908301,-0.0019757931590348664,-0.00039570855163681054,-0.0019738425645997267,456.8960266460001,116,0.5172413793103449,0.9254291820102072
0.02,1.04,0.92,10000,9966.854907356008,-0.6693136786611854,-0.012496717291126742,-0.0022517616667888526,4.550648006908301,-0.003320014418185881,-0.0006648374296933322,-0.003314509264399203,460.6246946440001,117,0.5128205128205128,0.9365541038854736
0.02,1.04,0.93,10000,10297.26926184399,-0.42809986708410985,0.07144381929201052,0.019700346188334994,2.940669987885376,0.02929364688164755,0.005885294426179595,0.029726926184399052,487.5641961560001,121,0.5371900826446281,0.9721953118457832
0.02,1.04,0.94,10000,10138.139098387997,-0.6022351757541677,0.028990798551632505,0.007575322886301512,3.153694666017073,0.013719367457942312,0.0027520156323720645,0.013813909838799737,511.41408761200006,128,0.53125,0.930565071742621
0.02,1.04,0.95,10000,9513.875433170004,-0.9446257605323166,-0.11107794976668237,-0.01462961332750916,6.329796719480681,-0.0498337880726127,-0.009932942220026457,-0.04861245668299962,529.8871128999998,139,0.48201438848920863,0.8906072165828981
0.02,1.04,0.96,10000,8906.018010267991,-1.0032798136678758,-0.22106918731599798,-0.01521524800858285,12.265761527819235,-0.11585786383428563,-0.022941167759406793,-0.10939819897320086,583.9183777919997,159,0.44654088050314467,0.8499833267408243
0.02,1.04,0.97,10000,8439.873873215995,-1.4148745756190853,-0.2735500864792116,-0.012837451364997457,17.16020486480547,-0.16961772842959574,-0.03340672617852601,-0.15601261267840055,694.4346068439996,197,0.4365482233502538,0.8398728934647265
0.02,1.05,0.9,10000,9730.795768224008,-0.881706269654495,-0.10661810459912326,-0.016450026229358553,5.357092757506385,-0.027289415122460497,-0.005451645653625857,-0.02692042317759915,312.288197776,81,0.4691358024691358,0.9590457481420811
0.02,1.05,0.91,10000,9884.509885842019,-0.8866699483692798,-0.04529384821685349,-0.008332705312922824,4.518305317274312,-0.011616219204920777,-0.0023242321722860212,-0.011549011415798123,330.08227515799996,85,0.4823529411764706,1.0033776715852294
0.02,1.05,0.92,10000,9870.613369844019,-0.9164352081442293,-0.049873631550188764,-0.009149463233819965,4.518305317274312,-0.013023096611885993,-0.0026053603537950173,-0.012938663015598104,333.933292156,86,0.47674418604651164,1.0181598999247465
0.02,1.05,0.93,10000,10176.526437332004,-0.9017281491005473,0.055977906358846106,0.015565905076260425,2.913000038407688,0.017498645493984354,0.0035114437803302648,0.01765264373320042,361.38207266800003,91,0.5054945054945055,1.0763324503479195
0.02,1.05,0.94,10000,9946.271858369995,-1.1099091260758234,-0.0206946891094646,-0.004587506293038889,3.7578591923377975,-0.005387299637488148,-0.0010785908026944091,-0.005372814163000476,380.47913863,97,0.4948453608247423,0.9936405092538312
0.02,1.05,0.95,10000,9268.863690550013,-1.2852168417361272,-0.21240095821992033,-0.020578236348490014,8.66887507598369,-0.07592430015842284,-0.015093928562394552,-0.07311363094499866,406.28739152000014,109,0.43119266055045874,0.9298641856020445
0.02,1.05,0.96,10000,8647.766607682022,-1.164289243145095,-0.3325046595160426,-0.019741288120093726,14.238328982274295,-0.14528400103218841,-0.028683581844698897,-0.13522333923179777,475.5723553779999,132,0.4015151515151515,0.8476993058620453
0.02,1.05,0.97,10000,8202.439585527994,-1.7809959506114472,-0.3582612970459752,-0.015001826832781963,19.046970399293375,-0.1981534725410473,-0.03891622633435069,-0.17975604144720056,614.9170445319997,177,0.3954802259887006,0.8713442606434199
0.02,1.06,0.9,10000,9891.293796396008,-1.0128985615925412,-0.06786859751778307,-0.013993296029155465,4.243192144347508,-0.010930137270745247,-0.0021871076425573023,-0.010870620360399152,190.95447560399995,49,0.4897959183673469,0.9334999081655366
0.02,1.06,0.91,10000,10036.059047998015,-1.080905655294594,0.015719605512971007,0.004099412197992317,3.401370099708412,0.0035994191115955526,0.0007212883151020865,0.0036059047998014647,208.22041500199998,53,0.5094339622641509,0.995738811305659
0.02,1.06,0.92,10000,10058.429018998018,-1.0744622311196461,0.026803096062874336,0.006940595220426095,3.401370099708412,0.005825898349730367,0.0011677133488037347,0.0058429018998018365,216.14094400199997,55,0.509090909090909,1.0168372154287992
0.02,1.06,0.93,10000,10337.145978998002,-0.6605141986281394,0.16252278072109433,0.047421211607836196,2.8263748630263152,0.03315872048136599,0.00666439632478641,0.03371459789980017,244.200572002,61,0.5409836065573771,1.118586525993999
0.02,1.06,0.94,10000,10052.583784026005,-0.8965454365515945,0.01838493939619128,0.004099787402049905,3.8253934924081134,0.005244601406223975,0.0010511399418164271,0.005258378402600465,276.11627097400003,70,0.5142857142857142,0.9793466919364686
0.02,1.06,0.95,10000,9476.159663574004,-1.414240090181366,-0.19028749869509648,-0.02379073458803077,6.807358315844441,-0.053805957580905464,-0.010720422181964053,-0.05238403364259957,320.644304496,85,0.4470588235294118,0.8921383245619396
0.02,1.06,0.96,10000,8836.399528246,-1.2762815466345856,-0.3370452734209899,-0.023833030192096386,12.168542227958678,-0.12370559249573304,-0.024475937661099217,-0.1163600471754,397.65568481400004,109,0.4036697247706422,0.8283420587023249
0.02,1.06,0.97,10000,8228.038344100001,-1.5347507566155623,-0.38015452800545513,-0.017326771036475796,18.301802662718092,-0.19503746101730476,-0.03831613722013565,-0.17719616558999987,543.36463596,157,0.39490445859872614,0.8282927774611917
0.02,1.07,0.9,10000,9964.76501153,-1.19739292315377,-0.05122141608650037,-0.010559416268583489,3.0772772856627526,-0.0035297209891692097,-0.0007068166130215777,-0.0035234988469999735,118.79297547000003,30,0.5,0.9442290488657448
0.02,1.07,0.91,10000,10114.670546147998,-1.063716819662974,0.12302433884817872,0.02999653790118513,2.721711940182645,0.011401806274460849,0.002286596914866841,0.011467054614799781,135.621629852,34,0.5294117647058824,1.0483107346890441
0.02,1.07,0.92,10000,10139.224168147995,-1.0584706602037444,0.14182789790130623,0.03449687321765565,2.7253182082619865,0.013826390224834775,0.0027735134450028874,0.013922416814799544,143.80000585200003,36,0.5277777777777778,1.0855365537520387
0.02,1.07,0.93,10000,10293.408783135998,-0.7537763731987103,0.22973762771005735,0.06148999983471811,2.707564644322913,0.028918673435431388,0.005809741278556499,0.02934087831359975,172.637488864,43,0.5581395348837209,1.1016500017774347
0.02,1.07,0.94,10000,10009.410646780003,-1.3167954609233437,0.0014711183143485908,0.00027332896332446933,4.063236115133225,0.0009406221542435027,0.0001884412686200572,0.0009410646780002935,217.90186122,55,0.509090909090909,0.9720392473968782
0.02,1.07,0.95,10000,9401.821553306003,-2.2385159697441273,-0.28388558676106884,-0.03037138571125384,7.207142015730845,-0.06168164022484953,-0.012279919441149353,-0.05981784466939971,271.32036076400004,72,0.4305555555555556,0.8549897152196468
0.02,1.07,0.96,10000,8805.293241408006,-1.5292396022481467,-0.4096914453623136,-0.026727508869751965,12.306209738650157,-0.12723204763587462,-0.02516481652977008,-0.1194706758591994,360.27813265199995,99,0.3939393939393939,0.7942273078511669
0.02,1.07,0.97,10000,8245.169853944002,-1.714656186848824,-0.4443435023338603,-0.01873199900591099,17.964927238039312,-0.19295753635247023,-0.037915371736841036,-0.17548301460559979,511.08017211600014,147,0.3877551020408163,0.8103746235190309
0.02,1.08,0.9,10000,10017.155244128004,-1.501475386991907,0.0471775583615011,0.012603735819944844,1.7801954798986117,0.001714054581575771,0.0003434148791140638,0.0017155244128003687,67.91762987199999,17,0.5294117647058824,0.9309405967799003
0.02,1.08,0.91,10000,10169.924564248002,-1.409848611817774,0.3482567247704333,0.13942498692658628,1.4290776947767845,0.0168496995608408,0.0033810002583225915,0.016992456424800184,84.03024575200001,21,0.5714285714285714,1.0999601131098113
0.02,1.08,0.92,10000,10191.469997244003,-1.6514656617374681,0.35427671886194834,0.14377880605031387,1.426074538643595,0.018966002643352655,0.0038064572809250402,0.0191469997244003,92.00731475600001,23,0.5652173913043478,1.159391586843785
0.02,1.08,0.93,10000,10349.582442234005,-0.7499058120918686,0.4070562910511011,0.1983784226220305,1.439301158766467,0.034361082157994785,0.006906885321005743,0.03495824422340047,121.14147676600001,30,0.6,1.1568902746188008
0.02,1.08,0.94,10000,9882.727230813996,-3.5380793854099433,-0.08908552659871362,-0.019609399487836448,3.5495716224184957,-0.011796583817570929,-0.002360277818140028,-0.011727276918600364,178.22694618599996,45,0.4888888888888889,0.9313046000773447
0.02,1.08,0.95,10000,9274.890538829995,-2.692348010299506,-0.3832617604158527,-0.04117009103911262,7.422162834860104,-0.07527428631358472,-0.01496567613424739,-0.07251094611700046,235.22578524000005,63,0.3968253968253968,0.8371631507048996
0.02,1.08,0.96,10000,8897.00873643598,-1.263056058381463,-0.4253251917066612,-0.02952550812630839,11.2402839217968,-0.1168699697788818,-0.023139239521857688,-0.11029912635640193,329.63885162400004,90,0.37777777777777777,0.8518800326647827
0.02,1.08,0.97,10000,8324.553947846016,-1.3542366137591613,-0.4548362862370974,-0.01940326583599057,17.175097551719517,-0.18337563840130533,-0.03606694781058099,-0.1675446052153984,494.9973012140002,141,0.3829787234042553,0.8403802478515308
0.02,1.09,0.9,10000,10109.595442079999,-2.464795848299955,0.46651183274242486,0.15786203568476997,1.2255775502041917,0.010899923617509973,0.002185835981922072,0.010959544207999897,56.025489920000005,14,0.5714285714285714,1.100114625221777
0.02,1.09,0.91,10000,10263.420074200003,-2.2195447155747656,0.7059251066753395,0.3599452006287116,1.003620109594028,0.026001031768257344,0.0052220614519712496,0.0263420074200003,72.2397958,18,0.6111111111111112,1.3471328238726739
0.02,1.09,0.92,10000,10286.107985200008,-1.9635539184509803,0.6952479002856132,0.3515838470966329,1.003620109594028,0.028209152573065634,0.005666795924679152,0.028610798520000754,80.34838479999999,20,0.6,1.4321441287539214
0.02,1.09,0.93,10000,10450.689807184004,-0.3616303282675659,0.5892085433616245,0.2837611898176331,1.439301158766467,0.044082893495035656,0.00886970024714653,0.04506898071840042,109.26917481600002,27,0.6296296296296297,1.3597908685467455
0.02,1.09,0.94,10000,9975.033812761994,-1.555268174321005,-0.023068786315273062,-0.004761703410446619,3.887005115638439,-0.002499740473287863,-0.0005006175738821745,-0.002496618723800566,166.333424238,42,0.5,0.9736314642303581
