trail_percent,long_spike,short_spike,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
0.01,1.08,0.91,10000,10433.761282624,-0.2660456703357655,0.46707588583063064,0.14635524108521283,1.7577319635885882,0.04246173254665522,0.008535311640326403,0.04337612826240002,154.41887937600004,41,0.5365853658536586,1.405396750796425
0.01,1.08,0.92,10000,10487.610813654002,-0.2233384699372785,0.42580197476652937,0.13834446984301257,1.7793968206181805,0.04760954500367113,0.009575022066966825,0.04876108136540024,182.389479346,48,0.5208333333333334,1.4596225770881466
0.01,1.08,0.93,10000,10628.158452832002,0.028127606242948522,0.4968523276567123,0.20872171486663382,1.3449062695098646,0.060921843790501716,0.012268697080753422,0.06281584528320018,205.22183916800003,54,0.5370370370370371,1.476184957899492
0.01,1.08,0.94,10000,10698.098111096006,0.18425679157897876,0.43676284327928544,0.19168769196872823,1.3477161923803624,0.06748088604846954,0.013598527183914919,0.06980981110960056,248.372298904,65,0.5538461538461539,1.3523079423218296
0.01,1.08,0.95,10000,10525.119038948,-0.1164440327646465,0.22204705441968386,0.06514571278520849,2.426286254483119,0.05117959662426468,0.010296699427363597,0.05251190389479998,303.36147905200005,80,0.5625,1.0793435655680386
0.01,1.08,0.96,10000,10546.82612236199,-0.09968631038485345,0.19807453807097983,0.0421133048717615,3.118733533981566,0.053239880183877236,0.010713415539903922,0.05468261223619902,380.09419863799997,100,0.53,1.1818973442650242
0.01,1.08,0.97,10000,10637.435770905973,0.028826565184513757,0.15238053487350187,0.023976859543257303,4.429089360996441,0.06179436289953061,0.012445497580677908,0.06374357709059732,551.1246380940001,143,0.5314685314685315,1.1263788516444655
0.01,1.09,0.9,10000,10274.827637534003,-1.0538789289732327,0.33110430264958723,0.11170998768156269,1.7151223797296151,0.02711189231168836,0.0054414364836231485,0.027482763753400287,131.42245946600002,35,0.5142857142857142,1.3557366619392042
0.01,1.09,0.91,10000,10248.465700580004,-0.9667088492024046,0.2897389601587519,0.09292904470575122,1.7616534151100325,0.024542913637749984,0.004924567542441947,0.02484657005800036,139.34441942,37,0.5135135135135135,1.3046883139195768
0.01,1.09,0.92,10000,10297.986331610002,-0.8165568591641179,0.2787452219668923,0.07833704456064806,2.1016483256149767,0.029363281343142613,0.005894626145291815,0.02979863316100018,167.23391938999998,44,0.5,1.3729352156479742
